,level_2,level_3,level_4,level_5,[LOGGING],RD81DL96_1,2,3,4
183,7.0,6.0,36.0,6.0,13218.0,21923.0,30884.0,7333.0,16806.0
184,10.0,6.0,36.0,9.0,25137.0,4914.0,17715.0,30772.0,11317.0
185,7.0,6.0,36.0,7.0,29120.0,12737.0,29378.0,13507.0,30660.0
186,8.0,6.0,36.0,8.0,25167.0,12624.0,337.0,21074.0,9299.0
187,7.0,6.0,36.0,7.0,13278.0,4575.0,28896.0,20705.0,12770.0
188,8.0,6.0,36.0,7.0,26221.0,21358.0,16751.0,12400.0,8305.0
189,9.0,6.0,36.0,8.0,7415.0,5112.0,3065.0,1274.0,32507.0
190,8.0,6.0,36.0,8.0,18054.0,19591.0,21384.0,23433.0,25738.0
191,8.0,6.0,36.0,7.0,20757.0,26134.0,31767.0,4888.0,11033.0
192,8.0,5.0,36.0,8.0,15524.0,24741.0,1446.0,11175.0,21160.0
193,8.0,5.0,36.0,7.0,2355.0,15412.0,28725.0,9526.0,23351.0
194,10.0,5.0,2.0,9.0,31677.0,14526.0,30399.0,13760.0,30145.0
195,6.0,5.0,2.0,7.0,16204.0,2893.0,22606.0,9807.0,30032.0
196,8.0,5.0,2.0,7.0,25563.0,16092.0,6877.0,30686.0,21983.0
197,8.0,5.0,2.0,7.0,26986.0,21355.0,15980.0,10861.0,5998.0
198,8.0,5.0,2.0,8.0,20473.0,18682.0,17147.0,15868.0,14845.0
199,8.0,5.0,2.0,8.0,32387.0,388.0,1413.0,2694.0,4231.0
200,9.0,5.0,2.0,8.0,23570.0,28179.0,276.0,5397.0,10774.0
201,7.0,5.0,2.0,7.0,6817.0,15266.0,23971.0,164.0,9381.0
202,9.0,5.0,2.0,14.0,22827.0,1068.0,12333.0,23854.0,2863.0
203,9.0,5.0,2.0,3.0,3770.0,18619.0,956.0,16317.0,31934.0
204,14.0,5.0,2.0,5.0,9545.0,28234.0,14411.0,844.0,20301.0
205,16.0,5.0,2.0,12.0,7384.0,29913.0,19930.0,10203.0,732.0
206,19.0,5.0,2.0,15.0,354.0,25443.0,18020.0,10853.0,3942.0
207,20.0,5.0,2.0,16.0,28657.0,24818.0,21235.0,17908.0,14837.0
208,20.0,5.0,2.0,17.0,20091.0,18812.0,17789.0,17022.0,16511.0
209,19.0,5.0,2.0,16.0,13322.0,15883.0,18700.0,21773.0,25102.0
210,20.0,5.0,2.0,18.0,31385.0,5018.0,11675.0,18588.0,25757.0
211,13.0,5.0,2.0,9.0,8744.0,18985.0,29482.0,7467.0,18476.0
212,16.0,5.0,2.0,13.0,9906.0,22707.0,2996.0,16309.0,29878.0
213,17.0,4.0,2.0,13.0,17729.0,1602.0,18499.0,2884.0,20293.0
214,17.0,4.0,2.0,14.0,17616.0,5329.0,26066.0,14291.0,2772.0
215,18.0,4.0,2.0,15.0,9567.0,1120.0,25697.0,17762.0,10083.0
216,18.0,4.0,2.0,15.0,20457.0,14570.0,8939.0,3564.0,31213.0
217,19.0,4.0,2.0,18.0,10104.0,8057.0,6266.0,4731.0,3452.0
218,21.0,4.0,2.0,19.0,24583.0,26376.0,28425.0,30730.0,523.0
219,13.0,4.0,2.0,10.0,31126.0,3991.0,9880.0,16025.0,22426.0
220,15.0,4.0,2.0,11.0,29733.0,6438.0,16167.0,26152.0,3625.0
221,15.0,4.0,2.0,12.0,23215.0,2480.0,14769.0,27314.0,7347.0
222,18.0,4.0,2.0,14.0,19518.0,2623.0,18752.0,2369.0,19010.0
223,19.0,4.0,2.0,17.0,11464.0,29897.0,15818.0,1995.0,21196.0
224,17.0,4.0,2.0,15.0,5463.0,27736.0,17497.0,7514.0,30555.0
225,18.0,4.0,2.0,18.0,28641.0,20706.0,13027.0,5604.0,31205.0
226,20.0,4.0,2.0,18.0,20336.0,16241.0,12402.0,8819.0,5492.0
227,14.0,4.0,2.0,12.0,4095.0,3840.0,3841.0,4098.0,4611.0
228,16.0,4.0,2.0,12.0,12686.0,16271.0,20112.0,24209.0,28562.0
229,14.0,4.0,2.0,12.0,12824.0,18969.0,25370.0,32027.0,6172.0
230,18.0,4.0,2.0,14.0,19111.0,29096.0,6569.0,17066.0,27819.0
231,17.0,4.0,2.0,14.0,17462.0,31287.0,12600.0,26937.0,8762.0
232,20.0,4.0,2.0,17.0,7877.0,25542.0,10695.0,28872.0,14537.0
233,20.0,4.0,2.0,18.0,17743.0,5200.0,25681.0,13650.0,1875.0
234,19.0,4.0,2.0,17.0,5854.0,29919.0,21472.0,13281.0,5346.0
235,12.0,4.0,2.0,10.0,18797.0,13934.0,9327.0,4976.0,881.0
236,13.0,4.0,2.0,11.0,23804.0,22781.0,22014.0,21503.0,21248.0
237,17.0,4.0,2.0,12.0,20875.0,23692.0,26765.0,30094.0,911.0
238,19.0,4.0,2.0,15.0,13333.0,18710.0,24343.0,30232.0,3609.0
239,17.0,3.0,2.0,14.0,8100.0,17317.0,26790.0,3751.0,13736.0
240,18.0,3.0,2.0,16.0,27699.0,7988.0,21301.0,2102.0,15927.0
241,20.0,3.0,2.0,16.0,24253.0,7102.0,22975.0,6336.0,22721.0
242,21.0,3.0,2.0,19.0,8780.0,28237.0,15182.0,2383.0,22608.0
243,14.0,3.0,2.0,12.0,18139.0,8668.0,32221.0,23262.0,14559.0
244,13.0,3.0,2.0,11.0,19562.0,13931.0,8556.0,3437.0,31342.0
245,16.0,3.0,2.0,13.0,13049.0,11258.0,9723.0,8444.0,7421.0
246,16.0,3.0,2.0,13.0,31368.0,649.0,2954.0,5515.0,8332.0
247,18.0,3.0,2.0,16.0,16146.0,20755.0,25620.0,30741.0,3350.0
248,20.0,3.0,2.0,17.0,32161.0,7842.0,16547.0,25508.0,1957.0
249,19.0,3.0,2.0,16.0,7472.0,19761.0,32306.0,12339.0,25396.0
250,20.0,3.0,2.0,18.0,7615.0,23744.0,7361.0,24002.0,8131.0
251,12.0,3.0,2.0,9.0,2121.0,20810.0,6987.0,26188.0,12877.0
252,15.0,3.0,2.0,13.0,32728.0,22489.0,12506.0,2779.0,26076.0
253,17.0,3.0,2.0,14.0,25698.0,18019.0,10596.0,3429.0,29286.0
254,16.0,3.0,2.0,13.0,21233.0,17394.0,13811.0,10484.0,7413.0
255,18.0,3.0,2.0,15.0,8832.0,8833.0,9090.0,9603.0,10372.0
256,18.0,3.0,2.0,15.0,21263.0,25104.0,29201.0,786.0,5395.0
257,20.0,3.0,2.0,18.0,23961.0,30362.0,4251.0,11164.0,18333.0
258,21.0,3.0,2.0,19.0,1320.0,11561.0,22058.0,43.0,11052.0
259,13.0,3.0,2.0,10.0,3511.0,17592.0,31929.0,13754.0,28603.0
260,14.0,3.0,2.0,11.0,30534.0,15687.0,1096.0,19529.0,5450.0
261,15.0,3.0,2.0,12.0,16853.0,5846.0,27863.0,17368.0,7129.0
262,17.0,3.0,2.0,14.0,2143.0,26464.0,18273.0,10338.0,2659.0
263,19.0,3.0,2.0,17.0,18926.0,14319.0,9968.0,5873.0,2034.0
264,19.0,3.0,2.0,15.0,27773.0,27006.0,26495.0,26240.0,26241.0
265,19.0,3.0,2.0,17.0,28684.0,31757.0,2318.0,5903.0,9744.0
266,18.0,3.0,2.0,18.0,21659.0,28572.0,2973.0,10398.0,18079.0
267,14.0,3.0,2.0,12.0,22309.0,31782.0,8743.0,18728.0,28969.0
268,15.0,3.0,2.0,12.0,12980.0,26293.0,7094.0,20919.0,2232.0
269,16.0,3.0,2.0,12.0,28483.0,12868.0,30277.0,15174.0,327.0
270,17.0,3.0,2.0,13.0,3282.0,24275.0,12756.0,1493.0,23254.0
271,17.0,3.0,2.0,15.0,2913.0,27746.0,20067.0,12644.0,5477.0
272,20.0,3.0,2.0,17.0,18923.0,13548.0,8429.0,3566.0,31727.0
273,20.0,3.0,2.0,18.0,27765.0,24950.0,22391.0,20088.0,18041.0
274,20.0,3.0,2.0,17.0,30724.0,31749.0,262.0,1799.0,3592.0
275,12.0,3.0,2.0,10.0,25747.0,30612.0,2965.0,8342.0,13975.0
276,13.0,3.0,2.0,11.0,12834.0,21539.0,30500.0,6949.0,16422.0
277,16.0,3.0,2.0,13.0,24753.0,4530.0,17331.0,30388.0,10933.0
278,18.0,2.0,2.0,15.0,28736.0,12353.0,28994.0,13123.0,30276.0
279,17.0,2.0,2.0,14.0,25802.0,11979.0,31180.0,17869.0,4814.0
280,18.0,2.0,2.0,16.0,27481.0,17498.0,7771.0,31068.0,21853.0
281,20.0,2.0,2.0,16.0,21224.0,15081.0,9194.0,3563.0,30956.0
282,22.0,2.0,2.0,19.0,22386.0,18803.0,15476.0,12405.0,9590.0
283,14.0,2.0,2.0,10.0,13825.0,14082.0,14595.0,15364.0,16389.0
284,14.0,2.0,2.0,11.0,30096.0,1425.0,5778.0,10387.0,15252.0
285,16.0,2.0,2.0,13.0,5663.0,13600.0,21793.0,30242.0,6179.0
286,16.0,2.0,2.0,14.0,6062.0,17839.0,29872.0,9393.0,21938.0
287,18.0,2.0,2.0,15.0,22584.0,4153.0,18746.0,827.0,15932.0
288,19.0,2.0,2.0,17.0,20679.0,6088.0,24521.0,10442.0,29387.0
289,19.0,2.0,2.0,16.0,10838.0,87.0,22360.0,12121.0,2138.0
290,21.0,2.0,2.0,18.0,31456.0,23265.0,15330.0,7651.0,228.0
291,13.0,2.0,2.0,9.0,19311.0,14960.0,10865.0,7026.0,3443.0
292,15.0,2.0,2.0,12.0,31998.0,31487.0,31232.0,31233.0,31490.0
293,16.0,2.0,2.0,13.0,23944.0,25993.0,28298.0,30859.0,908.0
294,16.0,2.0,2.0,13.0,1559.0,7448.0,13593.0,19994.0,26651.0
295,17.0,2.0,2.0,15.0,4006.0,13735.0,23720.0,1193.0,11690.0
296,19.0,2.0,2.0,15.0,48.0,12337.0,24882.0,4915.0,17972.0
297,20.0,2.0,2.0,18.0,191.0,16320.0,32705.0,16578.0,707.0
298,21.0,2.0,2.0,19.0,27465.0,13386.0,32331.0,18764.0,5453.0
299,14.0,2.0,2.0,10.0,25304.0,15065.0,5082.0,28123.0,18652.0
300,15.0,2.0,2.0,12.0,15207.0,8808.0,2665.0,29546.0,23915.0
301,15.0,2.0,2.0,12.0,29942.0,27383.0,25080.0,23033.0,21242.0
302,16.0,2.0,2.0,15.0,3973.0,5254.0,6791.0,8584.0,10633.0
303,20.0,2.0,2.0,32.0,13839.0,17680.0,21777.0,26130.0,30739.0
304,18.0,2.0,2.0,36.0,18334.0,26015.0,1184.0,9377.0,17826.0
305,-20.0,2.0,2.0,-1.0,14893.0,26414.0,5423.0,17456.0,29745.0
306,-16.0,2.0,2.0,5.0,28855.0,10168.0,24505.0,6330.0,21179.0
307,-12.0,2.0,2.0,-7.0,23110.0,8263.0,26440.0,12105.0,30794.0
308,-10.0,2.0,2.0,-8.0,9429.0,31190.0,20439.0,9944.0,32473.0
309,-11.0,2.0,2.0,-9.0,20580.0,13413.0,6502.0,32615.0,26216.0
310,-11.0,2.0,2.0,-9.0,11502.0,6895.0,2544.0,31217.0,27378.0
311,-10.0,2.0,2.0,-7.0,20349.0,19582.0,19071.0,18816.0,18817.0
312,-10.0,2.0,2.0,-7.0,21260.0,24333.0,27662.0,31247.0,2320.0
313,-10.0,2.0,2.0,-6.0,16278.0,21911.0,27800.0,1177.0,7578.0
314,-11.0,2.0,2.0,-7.0,14885.0,24358.0,1319.0,11304.0,21545.0
315,-13.0,2.0,2.0,-12.0,5556.0,18869.0,32438.0,13495.0,27576.0
316,-11.0,2.0,2.0,-10.0,21059.0,5444.0,22853.0,7750.0,25671.0
317,-10.0,2.0,2.0,-10.0,28626.0,16851.0,5332.0,26837.0,15830.0
318,-10.0,2.0,2.0,-7.0,6236.0,29789.0,20830.0,12127.0,3680.0
319,-11.0,2.0,2.0,-8.0,11499.0,6124.0,1005.0,28910.0,24303.0
320,-11.0,2.0,2.0,-7.0,8826.0,7291.0,6012.0,4989.0,4222.0
321,-10.0,2.0,2.0,-7.0,30985.0,522.0,3083.0,5900.0,8973.0
322,-11.0,2.0,2.0,-7.0,18323.0,23188.0,28309.0,918.0,6551.0
323,-10.0,2.0,2.0,-11.0,5410.0,14115.0,23076.0,32293.0,8998.0
324,-11.0,2.0,2.0,-10.0,17329.0,29874.0,9907.0,22964.0,3509.0
325,-11.0,2.0,2.0,-10.0,21312.0,4929.0,21570.0,5699.0,22852.0
326,-9.0,2.0,2.0,-7.0,17359.0,4816.0,25297.0,13266.0,1491.0
327,-10.0,2.0,2.0,-7.0,5470.0,29535.0,21088.0,12897.0,4962.0
328,-10.0,2.0,2.0,-7.0,13800.0,7657.0,1770.0,28907.0,23532.0
329,-11.0,2.0,2.0,-7.0,32375.0,30072.0,28025.0,26234.0,24699.0
330,-10.0,2.0,2.0,-7.0,10246.0,11783.0,13576.0,15625.0,17930.0
331,-11.0,2.0,2.0,-11.0,12949.0,18326.0,23959.0,29848.0,3225.0
332,-11.0,2.0,2.0,-9.0,7716.0,16933.0,26406.0,3367.0,13352.0
333,-10.0,2.0,2.0,-9.0,27315.0,7604.0,20917.0,1718.0,15543.0
334,-11.0,2.0,2.0,-8.0,6210.0,23107.0,7492.0,24901.0,9798.0
335,-10.0,2.0,2.0,-8.0,9937.0,30674.0,18899.0,7380.0,28885.0
336,-10.0,2.0,2.0,-7.0,5728.0,30305.0,22370.0,14691.0,7268.0
337,-11.0,2.0,2.0,-7.0,19178.0,13547.0,8172.0,3053.0,30958.0
338,-10.0,2.0,2.0,-6.0,12665.0,10874.0,9339.0,8060.0,7037.0
339,-12.0,2.0,2.0,-10.0,30984.0,265.0,2570.0,5131.0,7948.0
340,-11.0,2.0,2.0,-11.0,8599.0,14488.0,20633.0,27034.0,923.0
341,-10.0,2.0,2.0,-9.0,11046.0,20775.0,30760.0,8233.0,18730.0
342,-10.0,2.0,2.0,-8.0,7088.0,19377.0,31922.0,11955.0,25012.0
343,-10.0,2.0,2.0,-7.0,7231.0,23360.0,6977.0,23618.0,7747.0
344,-10.0,2.0,2.0,-7.0,32206.0,19407.0,6864.0,27345.0,15314.0
345,-10.0,2.0,2.0,-8.0,32344.0,22105.0,12122.0,2395.0,25692.0
346,-11.0,2.0,2.0,-6.0,22247.0,15848.0,9705.0,3818.0,30955.0
347,-11.0,2.0,2.0,-11.0,4214.0,1655.0,32120.0,30073.0,28282.0
348,-10.0,2.0,2.0,-10.0,11013.0,12294.0,13831.0,15624.0,17673.0
349,-11.0,2.0,2.0,-9.0,20879.0,24720.0,28817.0,402.0,5011.0
350,-10.0,2.0,2.0,-9.0,25374.0,287.0,8224.0,16417.0,24866.0
351,-11.0,2.0,2.0,-8.0,21933.0,686.0,12463.0,24496.0,4017.0
352,-10.0,2.0,2.0,-7.0,10556.0,25917.0,8766.0,24639.0,8000.0
353,-9.0,2.0,2.0,-6.0,30150.0,15303.0,712.0,19145.0,5066.0
354,-11.0,2.0,2.0,-7.0,16469.0,5462.0,27479.0,16984.0,6745.0
355,-12.0,2.0,2.0,-12.0,27620.0,20453.0,13542.0,6887.0,488.0
356,-10.0,2.0,2.0,-10.0,18542.0,13935.0,9584.0,5489.0,1650.0
357,-11.0,2.0,2.0,-10.0,27389.0,26622.0,26111.0,25856.0,25857.0
358,-10.0,2.0,2.0,-8.0,28300.0,31373.0,1934.0,5519.0,9360.0
359,-11.0,2.0,2.0,-8.0,21275.0,28188.0,2589.0,10014.0,17695.0
360,-10.0,2.0,2.0,-7.0,21925.0,31398.0,8359.0,18344.0,28585.0
361,-9.0,2.0,2.0,-6.0,12596.0,25909.0,6710.0,20535.0,1848.0
362,-11.0,2.0,2.0,-7.0,28099.0,12484.0,29893.0,14790.0,32711.0
363,-12.0,2.0,2.0,-10.0,2898.0,23891.0,12372.0,1109.0,22870.0
364,-11.0,2.0,2.0,-10.0,13276.0,4061.0,27870.0,19167.0,10720.0
365,-11.0,2.0,2.0,-10.0,18539.0,13164.0,8045.0,3182.0,31343.0
366,-9.0,2.0,2.0,-7.0,15866.0,14331.0,13052.0,12029.0,11262.0
367,-10.0,2.0,2.0,-8.0,5257.0,7562.0,10123.0,12940.0,16013.0
368,-10.0,2.0,2.0,-7.0,25363.0,30228.0,2581.0,7958.0,13591.0
369,-11.0,2.0,2.0,-7.0,12450.0,21155.0,30116.0,6565.0,16038.0
370,-11.0,2.0,2.0,-7.0,24369.0,4146.0,16947.0,30004.0,10549.0
371,-11.0,2.0,2.0,-11.0,28352.0,11969.0,28610.0,12739.0,29892.0
372,-11.0,2.0,2.0,-10.0,25418.0,11595.0,30796.0,17485.0,4430.0
373,-10.0,2.0,2.0,-9.0,27097.0,17114.0,7387.0,30684.0,21469.0
374,-10.0,2.0,2.0,-9.0,20840.0,14697.0,8810.0,3179.0,30572.0
375,-11.0,2.0,2.0,-9.0,6647.0,4344.0,2297.0,506.0,31739.0
376,-9.0,2.0,2.0,-7.0,13441.0,13698.0,14211.0,14980.0,16005.0
377,-10.0,2.0,2.0,-7.0,29712.0,1041.0,5394.0,10003.0,14868.0
378,-11.0,2.0,2.0,-6.0,5279.0,13216.0,21409.0,29858.0,5795.0
379,-12.0,2.0,2.0,-10.0,16169.0,26666.0,4651.0,15660.0,26925.0
380,-11.0,1.0,2.0,-11.0,22200.0,3769.0,18362.0,443.0,15548.0
381,-10.0,2.0,2.0,-9.0,20295.0,5704.0,24137.0,10058.0,29003.0
382,-10.0,2.0,2.0,-8.0,10454.0,32471.0,21976.0,11737.0,1754.0
383,-10.0,1.0,2.0,-6.0,25445.0,18534.0,11879.0,5480.0,32105.0
384,-10.0,1.0,2.0,-7.0,32500.0,29429.0,26614.0,24055.0,21752.0
385,-11.0,1.0,2.0,-7.0,31619.0,32388.0,645.0,1926.0,3463.0
386,-11.0,1.0,2.0,-6.0,22802.0,27411.0,32276.0,4629.0,10006.0
387,-11.0,1.0,2.0,-12.0,412.0,7581.0,15006.0,22687.0,30624.0
388,-10.0,1.0,2.0,-10.0,22059.0,300.0,11565.0,23086.0,2095.0
389,-10.0,1.0,2.0,-8.0,3002.0,17851.0,188.0,15549.0,31166.0
390,-11.0,1.0,2.0,-9.0,17476.0,2117.0,19782.0,4935.0,23112.0
391,-9.0,1.0,2.0,-8.0,28883.0,17364.0,6101.0,27862.0,17111.0
392,-24.0,1.0,2.0,-35.0,32354.0,24675.0,17252.0,10085.0,3174.0
1,-14.0,1.0,2.0,-14.0,9336.0,7289.0,5498.0,3963.0,2684.0
2,-1.0,1.0,2.0,-3.0,18690.0,19203.0,19972.0,20997.0,22278.0
3,7.0,1.0,2.0,5.0,6033.0,10386.0,14995.0,19860.0,24981.0
4,12.0,1.0,2.0,12.0,18208.0,26401.0,2082.0,10787.0,19748.0
5,8.0,1.0,2.0,9.0,22447.0,1712.0,14001.0,26546.0,6579.0
6,6.0,1.0,2.0,4.0,8761.0,23354.0,5435.0,20540.0,3133.0
7,8.0,1.0,2.0,8.0,10696.0,29129.0,15050.0,1227.0,20428.0
8,9.0,1.0,2.0,9.0,28242.0,16467.0,4948.0,26453.0,15446.0
9,8.0,1.0,2.0,10.0,27873.0,19938.0,12259.0,4836.0,30437.0
10,2.0,1.0,2.0,3.0,19568.0,15473.0,11634.0,8051.0,4724.0
11,8.0,1.0,2.0,9.0,3327.0,3072.0,3073.0,3330.0,3843.0
12,6.0,1.0,2.0,7.0,11918.0,15503.0,19344.0,23441.0,27794.0
13,9.0,1.0,2.0,8.0,12056.0,18201.0,24602.0,31259.0,5404.0
14,2.0,1.0,2.0,3.0,18343.0,28328.0,5801.0,16298.0,27051.0
15,7.0,1.0,2.0,10.0,16694.0,30519.0,11832.0,26169.0,7994.0
16,9.0,1.0,2.0,9.0,7109.0,24774.0,9927.0,28104.0,13769.0
17,8.0,1.0,2.0,10.0,22356.0,11093.0,86.0,22103.0,11608.0
18,4.0,1.0,2.0,2.0,5086.0,29151.0,20704.0,12513.0,4578.0
19,8.0,1.0,2.0,10.0,18029.0,13166.0,8559.0,4208.0,113.0
20,8.0,1.0,2.0,8.0,23036.0,22013.0,21246.0,20735.0,20480.0
21,8.0,1.0,2.0,9.0,20107.0,22924.0,25997.0,29326.0,143.0
22,5.0,1.0,2.0,3.0,12565.0,17942.0,23575.0,29464.0,2841.0
23,9.0,1.0,2.0,9.0,7332.0,16549.0,26022.0,2983.0,12968.0
24,7.0,1.0,2.0,7.0,26931.0,7220.0,20533.0,1334.0,15159.0
25,9.0,1.0,2.0,10.0,23485.0,6334.0,22207.0,5568.0,21953.0
26,2.0,1.0,2.0,3.0,8012.0,27469.0,14414.0,1615.0,21840.0
27,9.0,1.0,2.0,8.0,17371.0,7900.0,31453.0,22494.0,13791.0
28,8.0,1.0,2.0,7.0,18794.0,13163.0,7788.0,2669.0,30574.0
29,7.0,1.0,2.0,10.0,25076.0,22005.0,19190.0,16631.0,14328.0
30,7.0,1.0,2.0,4.0,24195.0,24964.0,25989.0,27270.0,28807.0
31,8.0,1.0,2.0,7.0,15378.0,19987.0,24852.0,29973.0,2582.0
32,9.0,1.0,2.0,7.0,31393.0,7074.0,15779.0,24740.0,1189.0
33,9.0,1.0,2.0,10.0,14635.0,25644.0,4141.0,15662.0,27439.0
34,3.0,1.0,2.0,2.0,28346.0,10427.0,25532.0,8125.0,23742.0
35,9.0,1.0,2.0,8.0,1353.0,20042.0,6219.0,25420.0,12109.0
36,7.0,1.0,2.0,7.0,31960.0,21721.0,11738.0,2011.0,25308.0
37,8.0,1.0,2.0,10.0,24930.0,17251.0,9828.0,2661.0,28518.0
38,6.0,1.0,2.0,5.0,20465.0,16626.0,13043.0,9716.0,6645.0
39,8.0,1.0,2.0,9.0,8064.0,8065.0,8322.0,8835.0,9604.0
40,9.0,1.0,2.0,9.0,5130.0,7691.0,10508.0,13581.0,16910.0
41,9.0,1.0,2.0,8.0,23193.0,29594.0,3483.0,10396.0,17565.0
42,2.0,1.0,2.0,1.0,552.0,10793.0,21290.0,32043.0,10284.0
43,8.0,1.0,2.0,9.0,1714.0,14515.0,27572.0,8117.0,21686.0
44,7.0,1.0,2.0,6.0,9537.0,26178.0,10307.0,27460.0,12101.0
45,8.0,1.0,2.0,8.0,9424.0,29905.0,17874.0,6099.0,27348.0
46,5.0,1.0,2.0,4.0,1375.0,25696.0,17505.0,9570.0,1891.0
47,7.0,1.0,2.0,8.0,18158.0,13551.0,9200.0,5105.0,1266.0
48,9.0,1.0,2.0,9.0,27005.0,26238.0,25727.0,25472.0,25473.0
49,8.0,1.0,2.0,9.0,27916.0,30989.0,1550.0,5135.0,8976.0
50,1.0,1.0,2.0,1.0,20891.0,27804.0,2205.0,9630.0,17311.0
51,8.0,1.0,2.0,8.0,21541.0,31014.0,7975.0,17960.0,28201.0
52,6.0,1.0,2.0,7.0,12212.0,25525.0,6326.0,20151.0,1464.0
53,9.0,1.0,2.0,8.0,11326.0,27199.0,10560.0,26945.0,10818.0
54,5.0,1.0,2.0,4.0,32461.0,19406.0,6607.0,26832.0,14545.0
55,9.0,1.0,2.0,8.0,12892.0,3677.0,27486.0,18783.0,10336.0
56,11.0,1.0,2.0,8.0,16102.0,9447.0,3048.0,29673.0,23786.0
57,9.0,1.0,2.0,9.0,26997.0,24182.0,21623.0,19320.0,17273.0
58,5.0,1.0,2.0,3.0,29956.0,30981.0,32262.0,1031.0,2824.0
59,8.0,1.0,2.0,10.0,4494.0,8079.0,11920.0,16017.0,20370.0
60,8.0,1.0,2.0,7.0,5149.0,12574.0,20255.0,28192.0,3617.0
61,8.0,1.0,2.0,9.0,30636.0,9133.0,20654.0,32431.0,11696.0
62,3.0,1.0,2.0,4.0,15419.0,30524.0,13117.0,28734.0,11839.0
63,8.0,1.0,2.0,8.0,32453.0,17350.0,2503.0,20680.0,6345.0
64,7.0,1.0,2.0,8.0,14932.0,3669.0,25430.0,14679.0,4184.0
65,9.0,1.0,2.0,8.0,22243.0,14820.0,7653.0,742.0,26855.0
66,3.0,1.0,2.0,3.0,21618.0,18035.0,14708.0,11637.0,8822.0
67,8.0,1.0,2.0,8.0,15612.0,14589.0,13822.0,13311.0,13056.0
68,9.0,1.0,2.0,6.0,12683.0,15500.0,18573.0,21902.0,25487.0
69,9.0,1.0,2.0,8.0,1818.0,8475.0,15388.0,22557.0,29982.0
70,5.0,1.0,2.0,3.0,15785.0,26282.0,4267.0,15276.0,26541.0
71,7.0,1.0,2.0,9.0,21816.0,3385.0,17978.0,59.0,15164.0
72,8.0,1.0,2.0,7.0,19911.0,5320.0,23753.0,9674.0,28619.0
73,9.0,1.0,2.0,8.0,10070.0,32087.0,21592.0,11353.0,1370.0
74,3.0,1.0,2.0,2.0,25061.0,18150.0,11495.0,5096.0,31721.0
75,8.0,1.0,2.0,10.0,32116.0,29045.0,26230.0,23671.0,21368.0
76,9.0,1.0,2.0,8.0,31230.0,30719.0,30464.0,30465.0,30722.0
77,9.0,1.0,2.0,8.0,3213.0,6542.0,10127.0,13968.0,18065.0
78,5.0,1.0,2.0,5.0,28.0,7197.0,14622.0,22303.0,30240.0
79,8.0,1.0,2.0,9.0,21675.0,32684.0,11181.0,22702.0,1711.0
80,10.0,1.0,2.0,8.0,2618.0,17467.0,32572.0,15165.0,30782.0
81,9.0,1.0,2.0,9.0,8393.0,27082.0,13259.0,32460.0,19149.0
82,2.0,1.0,2.0,1.0,6232.0,28761.0,18778.0,9051.0,32348.0
83,9.0,1.0,2.0,10.0,28903.0,22504.0,16361.0,10474.0,4843.0
84,7.0,1.0,2.0,6.0,27505.0,23666.0,20083.0,16756.0,13685.0
85,10.0,1.0,2.0,8.0,15104.0,15105.0,15362.0,15875.0,16644.0
86,5.0,1.0,2.0,5.0,27535.0,31376.0,2705.0,7058.0,11667.0
87,7.0,1.0,2.0,8.0,32030.0,6943.0,14880.0,23073.0,31522.0
88,8.0,1.0,2.0,8.0,28589.0,7342.0,19119.0,31152.0,10673.0
89,8.0,1.0,2.0,9.0,9783.0,23864.0,5433.0,20026.0,2107.0
90,2.0,1.0,2.0,2.0,4038.0,21959.0,7368.0,25801.0,11722.0
91,8.0,1.0,2.0,9.0,23125.0,12118.0,1367.0,23640.0,13401.0
92,6.0,1.0,2.0,6.0,1508.0,27109.0,20198.0,13543.0,7144.0
93,9.0,1.0,2.0,8.0,4723.0,1396.0,31093.0,28278.0,25719.0
94,3.0,1.0,2.0,4.0,1277.0,510.0,32767.0,32512.0,32513.0
95,9.0,1.0,2.0,8.0,2188.0,5261.0,8590.0,12175.0,16016.0
96,9.0,1.0,2.0,9.0,27931.0,2076.0,9245.0,16670.0,24351.0
97,8.0,1.0,2.0,9.0,28581.0,5286.0,15015.0,25000.0,2473.0
98,4.0,1.0,2.0,3.0,19252.0,32565.0,13366.0,27191.0,8504.0
99,8.0,1.0,2.0,10.0,1987.0,19140.0,3781.0,21446.0,6599.0
100,8.0,1.0,2.0,7.0,6733.0,26446.0,13647.0,1104.0,21585.0
101,9.0,1.0,2.0,8.0,19932.0,10717.0,1758.0,25823.0,17376.0
102,9.0,1.0,2.0,9.0,25195.0,19820.0,14701.0,9838.0,5231.0
103,11.0,1.0,2.0,7.0,22522.0,20987.0,19708.0,18685.0,17918.0
104,12.0,1.0,2.0,10.0,11913.0,14218.0,16779.0,19596.0,22669.0
105,7.0,1.0,2.0,6.0,32019.0,4116.0,9237.0,14614.0,20247.0
106,8.0,1.0,2.0,7.0,19106.0,27811.0,4004.0,13221.0,22694.0
107,7.0,1.0,2.0,8.0,31025.0,10802.0,23603.0,3892.0,17205.0
108,5.0,1.0,2.0,5.0,2240.0,18625.0,2498.0,19395.0,3780.0
109,43.0,1.0,2.0,46.0,31055.0,18512.0,6225.0,26962.0,15187.0
110,203.0,1.0,18.0,205.0,985.0,23770.0,14043.0,4572.0,28125.0
111,221.0,3.0,25.0,220.0,27496.0,21353.0,15466.0,9835.0,4460.0
